NAME,B01002C_001E,state,county,year
"Fountain County, Indiana",32.8,18,045,2013
"Franklin County, Indiana",67.2,18,047,2013
"Fulton County, Indiana",35.5,18,049,2013
"Gibson County, Indiana",47.5,18,051,2013
"Grant County, Indiana",60.3,18,053,2013
"Greene County, Indiana",20.9,18,055,2013
"Hamilton County, Indiana",29.0,18,057,2013
"Hancock County, Indiana",38.9,18,059,2013
"Harrison County, Indiana",-666666666.0,18,061,2013
"Hendricks County, Indiana",42.6,18,063,2013
"Henry County, Indiana",41.6,18,065,2013
"Howard County, Indiana",60.0,18,067,2013
"Huntington County, Indiana",36.4,18,069,2013
"Jackson County, Indiana",-666666666.0,18,071,2013
"Jasper County, Indiana",53.7,18,073,2013
"Jay County, Indiana",52.9,18,075,2013
"Jefferson County, Indiana",20.0,18,077,2013
"Jennings County, Indiana",-666666666.0,18,079,2013
"Johnson County, Indiana",31.3,18,081,2013
"Knox County, Indiana",49.9,18,083,2013
"Kosciusko County, Indiana",20.9,18,085,2013
"LaGrange County, Indiana",-666666666.0,18,087,2013
"Lake County, Indiana",31.5,18,089,2013
"LaPorte County, Indiana",47.0,18,091,2013
"Lawrence County, Indiana",53.7,18,093,2013
"Madison County, Indiana",39.5,18,095,2013
"Marion County, Indiana",32.6,18,097,2013
"Marshall County, Indiana",53.0,18,099,2013
"Martin County, Indiana",-666666666.0,18,101,2013
"Miami County, Indiana",37.9,18,103,2013
"Monroe County, Indiana",39.6,18,105,2013
"Montgomery County, Indiana",53.0,18,107,2013
"Morgan County, Indiana",34.5,18,109,2013
"Newton County, Indiana",-666666666.0,18,111,2013
"Noble County, Indiana",26.2,18,113,2013
"Ohio County, Indiana",-666666666.0,18,115,2013
"Orange County, Indiana",23.7,18,117,2013
"Owen County, Indiana",43.5,18,119,2013
"Parke County, Indiana",62.4,18,121,2013
"Perry County, Indiana",-666666666.0,18,123,2013
"Pike County, Indiana",-666666666.0,18,125,2013
"Porter County, Indiana",33.3,18,127,2013
"Posey County, Indiana",-666666666.0,18,129,2013
"Pulaski County, Indiana",-666666666.0,18,131,2013
"Putnam County, Indiana",24.0,18,133,2013
"Randolph County, Indiana",81.3,18,135,2013
"Ripley County, Indiana",68.4,18,137,2013
"Rush County, Indiana",-666666666.0,18,139,2013
"St. Joseph County, Indiana",34.4,18,141,2013
"Scott County, Indiana",-666666666.0,18,143,2013
"Shelby County, Indiana",17.3,18,145,2013
"Spencer County, Indiana",46.9,18,147,2013
"Starke County, Indiana",-666666666.0,18,149,2013
"Steuben County, Indiana",21.1,18,151,2013
"Sullivan County, Indiana",42.3,18,153,2013
"Switzerland County, Indiana",-666666666.0,18,155,2013
"Tippecanoe County, Indiana",46.8,18,157,2013
"Tipton County, Indiana",-666666666.0,18,159,2013
"Union County, Indiana",-666666666.0,18,161,2013
"Vanderburgh County, Indiana",38.1,18,163,2013
"Vermillion County, Indiana",17.4,18,165,2013
"Vigo County, Indiana",37.9,18,167,2013
"Wabash County, Indiana",34.3,18,169,2013
"Warren County, Indiana",-666666666.0,18,171,2013
"Warrick County, Indiana",45.4,18,173,2013
"Washington County, Indiana",-666666666.0,18,175,2013
"Wayne County, Indiana",48.5,18,177,2013
"Wells County, Indiana",53.6,18,179,2013
"White County, Indiana",32.5,18,181,2013
"Whitley County, Indiana",52.8,18,183,2013
"Adair County, Iowa",25.7,19,001,2013
"Adams County, Iowa",46.5,19,003,2013
"Allamakee County, Iowa",35.4,19,005,2013
"Appanoose County, Iowa",-666666666.0,19,007,2013
"Audubon County, Iowa",26.0,19,009,2013
"Benton County, Iowa",35.5,19,011,2013
"Black Hawk County, Iowa",33.1,19,013,2013
"Boone County, Iowa",12.5,19,015,2013
"Bremer County, Iowa",9.8,19,017,2013
"Buchanan County, Iowa",27.9,19,019,2013
"Buena Vista County, Iowa",84.2,19,021,2013
"Butler County, Iowa",26.2,19,023,2013
"Calhoun County, Iowa",69.3,19,025,2013
"Carroll County, Iowa",38.3,19,027,2013
"Cass County, Iowa",29.5,19,029,2013
"Cedar County, Iowa",61.8,19,031,2013
"Cerro Gordo County, Iowa",32.5,19,033,2013
"Cherokee County, Iowa",51.1,19,035,2013
"Chickasaw County, Iowa",29.8,19,037,2013
"Clarke County, Iowa",-666666666.0,19,039,2013
"Clay County, Iowa",28.2,19,041,2013
"Clayton County, Iowa",25.8,19,043,2013
"Clinton County, Iowa",51.2,19,045,2013
"Crawford County, Iowa",20.0,19,047,2013
"Dallas County, Iowa",57.1,19,049,2013
"Davis County, Iowa",-666666666.0,19,051,2013
"Decatur County, Iowa",50.8,19,053,2013
"Delaware County, Iowa",-666666666.0,19,055,2013
"Des Moines County, Iowa",24.7,19,057,2013
"Dickinson County, Iowa",-666666666.0,19,059,2013
"Dubuque County, Iowa",32.7,19,061,2013
"Emmet County, Iowa",29.1,19,063,2013
"Fayette County, Iowa",19.8,19,065,2013
"Floyd County, Iowa",-666666666.0,19,067,2013
"Franklin County, Iowa",-666666666.0,19,069,2013
"Fremont County, Iowa",66.0,19,071,2013
"Greene County, Iowa",-666666666.0,19,073,2013
"Grundy County, Iowa",-666666666.0,19,075,2013
"Guthrie County, Iowa",-666666666.0,19,077,2013
"Hamilton County, Iowa",-666666666.0,19,079,2013
"Hancock County, Iowa",-666666666.0,19,081,2013
"Hardin County, Iowa",51.1,19,083,2013
"Harrison County, Iowa",48.3,19,085,2013
"Henry County, Iowa",24.9,19,087,2013
"Howard County, Iowa",-666666666.0,19,089,2013
"Humboldt County, Iowa",-666666666.0,19,091,2013
"Ida County, Iowa",-666666666.0,19,093,2013
"Iowa County, Iowa",-666666666.0,19,095,2013
"Jackson County, Iowa",42.5,19,097,2013
"Jasper County, Iowa",39.1,19,099,2013
"Jefferson County, Iowa",-666666666.0,19,101,2013
"Johnson County, Iowa",22.8,19,103,2013
"Jones County, Iowa",43.3,19,105,2013
"Keokuk County, Iowa",-666666666.0,19,107,2013
"Kossuth County, Iowa",44.5,19,109,2013
"Lee County, Iowa",48.3,19,111,2013
"Linn County, Iowa",39.3,19,113,2013
"Louisa County, Iowa",-666666666.0,19,115,2013
"Lucas County, Iowa",27.6,19,117,2013
"Lyon County, Iowa",36.5,19,119,2013
"Madison County, Iowa",38.7,19,121,2013
"Mahaska County, Iowa",13.0,19,123,2013
"Marion County, Iowa",45.6,19,125,2013
"Marshall County, Iowa",24.6,19,127,2013
"Mills County, Iowa",44.6,19,129,2013
"Mitchell County, Iowa",-666666666.0,19,131,2013
"Monona County, Iowa",75.2,19,133,2013
"Monroe County, Iowa",6.0,19,135,2013
"Montgomery County, Iowa",-666666666.0,19,137,2013
"Muscatine County, Iowa",30.6,19,139,2013
"O'Brien County, Iowa",-666666666.0,19,141,2013
"Osceola County, Iowa",6.8,19,143,2013
"Page County, Iowa",28.1,19,145,2013
"Palo Alto County, Iowa",-666666666.0,19,147,2013
"Plymouth County, Iowa",21.1,19,149,2013
"Pocahontas County, Iowa",-666666666.0,19,151,2013
"Polk County, Iowa",30.5,19,153,2013
"Pottawattamie County, Iowa",30.3,19,155,2013
"Poweshiek County, Iowa",20.6,19,157,2013
"Ringgold County, Iowa",49.8,19,159,2013
"Sac County, Iowa",19.7,19,161,2013
"Scott County, Iowa",34.7,19,163,2013
"Shelby County, Iowa",13.3,19,165,2013
"Sioux County, Iowa",15.9,19,167,2013
"Story County, Iowa",51.5,19,169,2013
"Tama County, Iowa",27.3,19,171,2013
"Taylor County, Iowa",36.3,19,173,2013
"Union County, Iowa",55.1,19,175,2013
"Van Buren County, Iowa",27.8,19,177,2013
"Wapello County, Iowa",26.5,19,179,2013
"Warren County, Iowa",46.0,19,181,2013
"Washington County, Iowa",-666666666.0,19,183,2013
"Wayne County, Iowa",-666666666.0,19,185,2013
"Webster County, Iowa",38.5,19,187,2013
"Winnebago County, Iowa",33.5,19,189,2013
"Winneshiek County, Iowa",42.6,19,191,2013
"Woodbury County, Iowa",24.2,19,193,2013
"Worth County, Iowa",-666666666.0,19,195,2013
"Wright County, Iowa",-666666666.0,19,197,2013
"Allen County, Kansas",27.4,20,001,2013
"Anderson County, Kansas",32.4,20,003,2013
"Atchison County, Kansas",51.5,20,005,2013
"Barber County, Kansas",32.2,20,007,2013
"Barton County, Kansas",56.2,20,009,2013
"Bourbon County, Kansas",25.1,20,011,2013
"Brown County, Kansas",28.5,20,013,2013
"Butler County, Kansas",38.4,20,015,2013
"Chase County, Kansas",63.8,20,017,2013
"Chautauqua County, Kansas",23.0,20,019,2013
"Cherokee County, Kansas",27.0,20,021,2013
"Cheyenne County, Kansas",-666666666.0,20,023,2013
"Clark County, Kansas",37.8,20,025,2013
"Clay County, Kansas",35.9,20,027,2013
"Cloud County, Kansas",23.2,20,029,2013
"Coffey County, Kansas",26.5,20,031,2013
"Comanche County, Kansas",13.5,20,033,2013
"Cowley County, Kansas",27.4,20,035,2013
"Crawford County, Kansas",41.6,20,037,2013
"Decatur County, Kansas",69.9,20,039,2013
"Dickinson County, Kansas",33.0,20,041,2013
"Doniphan County, Kansas",40.4,20,043,2013
"Douglas County, Kansas",24.2,20,045,2013
"Edwards County, Kansas",35.5,20,047,2013
"Elk County, Kansas",50.2,20,049,2013
"Ellis County, Kansas",34.7,20,051,2013
"Ellsworth County, Kansas",37.3,20,053,2013
"Finney County, Kansas",48.4,20,055,2013
"Ford County, Kansas",20.6,20,057,2013
"Franklin County, Kansas",54.6,20,059,2013
"Geary County, Kansas",40.7,20,061,2013
"Gove County, Kansas",61.3,20,063,2013
"Graham County, Kansas",42.8,20,065,2013
"Grant County, Kansas",24.5,20,067,2013
"Gray County, Kansas",-666666666.0,20,069,2013
"Greeley County, Kansas",-666666666.0,20,071,2013
"Greenwood County, Kansas",42.0,20,073,2013
"Hamilton County, Kansas",60.0,20,075,2013
"Harper County, Kansas",35.4,20,077,2013
"Harvey County, Kansas",35.9,20,079,2013
"Haskell County, Kansas",22.8,20,081,2013
"Hodgeman County, Kansas",-666666666.0,20,083,2013
"Jackson County, Kansas",26.3,20,085,2013
"Jefferson County, Kansas",40.1,20,087,2013
"Jewell County, Kansas",45.5,20,089,2013
"Johnson County, Kansas",34.3,20,091,2013
"Kearny County, Kansas",35.9,20,093,2013
"Kingman County, Kansas",44.5,20,095,2013
"Kiowa County, Kansas",34.5,20,097,2013
"Labette County, Kansas",31.2,20,099,2013
"Lane County, Kansas",33.9,20,101,2013
"Leavenworth County, Kansas",31.5,20,103,2013
"Lincoln County, Kansas",4.4,20,105,2013
"Linn County, Kansas",65.7,20,107,2013
"Logan County, Kansas",-666666666.0,20,109,2013
"Lyon County, Kansas",44.0,20,111,2013
"McPherson County, Kansas",25.5,20,113,2013
"Marion County, Kansas",18.3,20,115,2013
"Marshall County, Kansas",-666666666.0,20,117,2013
"Meade County, Kansas",-666666666.0,20,119,2013
"Miami County, Kansas",31.6,20,121,2013
"Mitchell County, Kansas",20.6,20,123,2013
"Montgomery County, Kansas",36.4,20,125,2013
"Morris County, Kansas",15.1,20,127,2013
"Morton County, Kansas",-666666666.0,20,129,2013
"Nemaha County, Kansas",32.8,20,131,2013
"Neosho County, Kansas",20.8,20,133,2013
"Ness County, Kansas",-666666666.0,20,135,2013
"Norton County, Kansas",27.7,20,137,2013
"Osage County, Kansas",27.4,20,139,2013
"Osborne County, Kansas",50.3,20,141,2013
"Ottawa County, Kansas",55.0,20,143,2013
"Pawnee County, Kansas",16.4,20,145,2013
"Phillips County, Kansas",45.3,20,147,2013
"Pottawatomie County, Kansas",42.1,20,149,2013
"Pratt County, Kansas",13.9,20,151,2013
"Rawlins County, Kansas",28.2,20,153,2013
"Reno County, Kansas",38.3,20,155,2013
"Republic County, Kansas",65.4,20,157,2013
"Rice County, Kansas",12.2,20,159,2013
"Riley County, Kansas",26.3,20,161,2013
"Rooks County, Kansas",26.5,20,163,2013
"Rush County, Kansas",55.6,20,165,2013
"Russell County, Kansas",28.7,20,167,2013
"Saline County, Kansas",24.5,20,169,2013
"Scott County, Kansas",64.5,20,171,2013
"Sedgwick County, Kansas",29.5,20,173,2013
"Seward County, Kansas",24.0,20,175,2013
"Shawnee County, Kansas",29.5,20,177,2013
"Sheridan County, Kansas",43.7,20,179,2013
"Sherman County, Kansas",-666666666.0,20,181,2013
"Smith County, Kansas",40.6,20,183,2013
"Stafford County, Kansas",54.2,20,185,2013
"Stanton County, Kansas",-666666666.0,20,187,2013
"Stevens County, Kansas",30.3,20,189,2013
"Sumner County, Kansas",29.4,20,191,2013
"Thomas County, Kansas",28.8,20,193,2013
"Trego County, Kansas",-666666666.0,20,195,2013
"Wabaunsee County, Kansas",2.8,20,197,2013
"Wallace County, Kansas",-666666666.0,20,199,2013
"Washington County, Kansas",25.8,20,201,2013
"Wichita County, Kansas",34.9,20,203,2013
"Wilson County, Kansas",33.9,20,205,2013
"Woodson County, Kansas",58.3,20,207,2013
"Wyandotte County, Kansas",28.4,20,209,2013
"Adair County, Kentucky",-666666666.0,21,001,2013
"Allen County, Kentucky",40.4,21,003,2013
"Anderson County, Kentucky",-666666666.0,21,005,2013
"Ballard County, Kentucky",50.5,21,007,2013
"Barren County, Kentucky",16.6,21,009,2013
"Bath County, Kentucky",-666666666.0,21,011,2013
"Bell County, Kentucky",19.9,21,013,2013
"Boone County, Kentucky",38.0,21,015,2013
"Bourbon County, Kentucky",9.8,21,017,2013
"Boyd County, Kentucky",22.5,21,019,2013
"Boyle County, Kentucky",41.6,21,021,2013
"Bracken County, Kentucky",-666666666.0,21,023,2013
"Breathitt County, Kentucky",63.8,21,025,2013
"Breckinridge County, Kentucky",-666666666.0,21,027,2013
"Bullitt County, Kentucky",34.7,21,029,2013
"Butler County, Kentucky",19.4,21,031,2013
"Caldwell County, Kentucky",-666666666.0,21,033,2013
"Calloway County, Kentucky",30.4,21,035,2013
"Campbell County, Kentucky",48.3,21,037,2013
"Carlisle County, Kentucky",18.5,21,039,2013
"Carroll County, Kentucky",-666666666.0,21,041,2013
"Carter County, Kentucky",-666666666.0,21,043,2013
"Casey County, Kentucky",-666666666.0,21,045,2013
"Christian County, Kentucky",31.6,21,047,2013
"Clark County, Kentucky",-666666666.0,21,049,2013
"Clay County, Kentucky",24.9,21,051,2013
"Clinton County, Kentucky",-666666666.0,21,053,2013
"Crittenden County, Kentucky",46.2,21,055,2013
"Cumberland County, Kentucky",-666666666.0,21,057,2013
"Daviess County, Kentucky",45.5,21,059,2013
"Edmonson County, Kentucky",49.8,21,061,2013
"Elliott County, Kentucky",-666666666.0,21,063,2013
"Estill County, Kentucky",31.2,21,065,2013
"Fayette County, Kentucky",29.9,21,067,2013
"Fleming County, Kentucky",-666666666.0,21,069,2013
"Floyd County, Kentucky",53.3,21,071,2013
"Franklin County, Kentucky",58.7,21,073,2013
"Fulton County, Kentucky",-666666666.0,21,075,2013
"Gallatin County, Kentucky",-666666666.0,21,077,2013
"Garrard County, Kentucky",-666666666.0,21,079,2013
"Grant County, Kentucky",23.5,21,081,2013
"Graves County, Kentucky",1.7,21,083,2013
"Grayson County, Kentucky",-666666666.0,21,085,2013
"Green County, Kentucky",-666666666.0,21,087,2013
"Greenup County, Kentucky",48.6,21,089,2013
"Hancock County, Kentucky",-666666666.0,21,091,2013
"Hardin County, Kentucky",31.3,21,093,2013
"Harlan County, Kentucky",54.4,21,095,2013
"Harrison County, Kentucky",52.2,21,097,2013
"Hart County, Kentucky",25.2,21,099,2013
"Henderson County, Kentucky",37.2,21,101,2013
"Henry County, Kentucky",54.6,21,103,2013
"Hickman County, Kentucky",-666666666.0,21,105,2013
"Hopkins County, Kentucky",27.4,21,107,2013
"Jackson County, Kentucky",-666666666.0,21,109,2013
"Jefferson County, Kentucky",32.8,21,111,2013
"Jessamine County, Kentucky",38.4,21,113,2013
"Johnson County, Kentucky",-666666666.0,21,115,2013
"Kenton County, Kentucky",37.6,21,117,2013
"Knott County, Kentucky",-666666666.0,21,119,2013
"Knox County, Kentucky",60.5,21,121,2013
"Larue County, Kentucky",52.8,21,123,2013
"Laurel County, Kentucky",40.6,21,125,2013
"Lawrence County, Kentucky",-666666666.0,21,127,2013
"Lee County, Kentucky",-666666666.0,21,129,2013
"Leslie County, Kentucky",-666666666.0,21,131,2013
"Letcher County, Kentucky",-666666666.0,21,133,2013
"Lewis County, Kentucky",-666666666.0,21,135,2013
"Lincoln County, Kentucky",49.2,21,137,2013
"Livingston County, Kentucky",-666666666.0,21,139,2013
"Logan County, Kentucky",52.0,21,141,2013
"Lyon County, Kentucky",-666666666.0,21,143,2013
"McCracken County, Kentucky",52.6,21,145,2013
"McCreary County, Kentucky",53.3,21,147,2013
"McLean County, Kentucky",54.5,21,149,2013
"Madison County, Kentucky",30.6,21,151,2013
"Magoffin County, Kentucky",5.7,21,153,2013
"Marion County, Kentucky",-666666666.0,21,155,2013
"Marshall County, Kentucky",-666666666.0,21,157,2013
"Martin County, Kentucky",47.1,21,159,2013
"Mason County, Kentucky",1.9,21,161,2013
"Meade County, Kentucky",-666666666.0,21,163,2013
"Menifee County, Kentucky",-666666666.0,21,165,2013
"Mercer County, Kentucky",-666666666.0,21,167,2013
"Metcalfe County, Kentucky",-666666666.0,21,169,2013
"Monroe County, Kentucky",-666666666.0,21,171,2013
"Montgomery County, Kentucky",-666666666.0,21,173,2013
"Morgan County, Kentucky",-666666666.0,21,175,2013
"Muhlenberg County, Kentucky",14.6,21,177,2013
"Nelson County, Kentucky",36.6,21,179,2013
"Nicholas County, Kentucky",-666666666.0,21,181,2013
"Ohio County, Kentucky",50.6,21,183,2013
"Oldham County, Kentucky",49.1,21,185,2013
"Owen County, Kentucky",-666666666.0,21,187,2013
"Owsley County, Kentucky",-666666666.0,21,189,2013
"Pendleton County, Kentucky",55.3,21,191,2013
"Perry County, Kentucky",24.6,21,193,2013
"Pike County, Kentucky",61.8,21,195,2013
"Powell County, Kentucky",-666666666.0,21,197,2013
"Pulaski County, Kentucky",40.6,21,199,2013
"Robertson County, Kentucky",-666666666.0,21,201,2013
"Rockcastle County, Kentucky",49.8,21,203,2013
"Rowan County, Kentucky",-666666666.0,21,205,2013
"Russell County, Kentucky",65.6,21,207,2013
"Scott County, Kentucky",60.6,21,209,2013
"Shelby County, Kentucky",52.5,21,211,2013
"Simpson County, Kentucky",-666666666.0,21,213,2013
"Spencer County, Kentucky",53.7,21,215,2013
"Taylor County, Kentucky",-666666666.0,21,217,2013
"Todd County, Kentucky",-666666666.0,21,219,2013
"Trigg County, Kentucky",-666666666.0,21,221,2013
"Trimble County, Kentucky",-666666666.0,21,223,2013
"Union County, Kentucky",44.5,21,225,2013
"Warren County, Kentucky",27.7,21,227,2013
"Washington County, Kentucky",56.3,21,229,2013
"Wayne County, Kentucky",-666666666.0,21,231,2013
"Webster County, Kentucky",17.7,21,233,2013
"Whitley County, Kentucky",49.6,21,235,2013
"Wolfe County, Kentucky",-666666666.0,21,237,2013
"Woodford County, Kentucky",46.5,21,239,2013
"Acadia Parish, Louisiana",38.5,22,001,2013
"Allen Parish, Louisiana",32.9,22,003,2013
"Ascension Parish, Louisiana",27.8,22,005,2013
"Assumption Parish, Louisiana",30.2,22,007,2013
"Avoyelles Parish, Louisiana",37.5,22,009,2013
"Beauregard Parish, Louisiana",50.7,22,011,2013
"Bienville Parish, Louisiana",14.5,22,013,2013
"Bossier Parish, Louisiana",28.9,22,015,2013
"Caddo Parish, Louisiana",38.4,22,017,2013
"Calcasieu Parish, Louisiana",35.6,22,019,2013
"Caldwell Parish, Louisiana",-666666666.0,22,021,2013
"Cameron Parish, Louisiana",-666666666.0,22,023,2013
"Catahoula Parish, Louisiana",-666666666.0,22,025,2013
"Claiborne Parish, Louisiana",23.2,22,027,2013
"Concordia Parish, Louisiana",48.0,22,029,2013
"De Soto Parish, Louisiana",40.5,22,031,2013
"East Baton Rouge Parish, Louisiana",28.8,22,033,2013
"East Carroll Parish, Louisiana",-666666666.0,22,035,2013
"East Feliciana Parish, Louisiana",7.7,22,037,2013
"Evangeline Parish, Louisiana",29.0,22,039,2013
"Franklin Parish, Louisiana",-666666666.0,22,041,2013
"Grant Parish, Louisiana",30.3,22,043,2013
"Iberia Parish, Louisiana",32.0,22,045,2013
"Iberville Parish, Louisiana",50.2,22,047,2013
"Jackson Parish, Louisiana",-666666666.0,22,049,2013
"Jefferson Parish, Louisiana",31.7,22,051,2013
"Jefferson Davis Parish, Louisiana",45.2,22,053,2013
"Lafayette Parish, Louisiana",46.5,22,055,2013
"Lafourche Parish, Louisiana",31.7,22,057,2013
"LaSalle Parish, Louisiana",32.2,22,059,2013
"Lincoln Parish, Louisiana",25.8,22,061,2013
"Livingston Parish, Louisiana",30.9,22,063,2013
"Madison Parish, Louisiana",34.6,22,065,2013
"Morehouse Parish, Louisiana",70.5,22,067,2013
"Natchitoches Parish, Louisiana",38.7,22,069,2013
"Orleans Parish, Louisiana",37.5,22,071,2013
"Ouachita Parish, Louisiana",42.4,22,073,2013
"Plaquemines Parish, Louisiana",45.4,22,075,2013
"Pointe Coupee Parish, Louisiana",15.5,22,077,2013
"Rapides Parish, Louisiana",39.7,22,079,2013
"Red River Parish, Louisiana",50.5,22,081,2013
"Richland Parish, Louisiana",-666666666.0,22,083,2013
"Sabine Parish, Louisiana",32.7,22,085,2013
"St. Bernard Parish, Louisiana",35.9,22,087,2013
"St. Charles Parish, Louisiana",60.9,22,089,2013
"St. Helena Parish, Louisiana",42.3,22,091,2013
"St. James Parish, Louisiana",-666666666.0,22,093,2013
"St. John the Baptist Parish, Louisiana",22.7,22,095,2013
"St. Landry Parish, Louisiana",52.7,22,097,2013
"St. Martin Parish, Louisiana",34.4,22,099,2013
"St. Mary Parish, Louisiana",34.0,22,101,2013
"St. Tammany Parish, Louisiana",32.9,22,103,2013
"Tangipahoa Parish, Louisiana",32.6,22,105,2013
"Tensas Parish, Louisiana",-666666666.0,22,107,2013
"Terrebonne Parish, Louisiana",27.6,22,109,2013
"Union Parish, Louisiana",25.0,22,111,2013
"Vermilion Parish, Louisiana",17.8,22,113,2013
"Vernon Parish, Louisiana",32.3,22,115,2013
"Washington Parish, Louisiana",51.2,22,117,2013
"Webster Parish, Louisiana",37.4,22,119,2013
"West Baton Rouge Parish, Louisiana",6.5,22,121,2013
"West Carroll Parish, Louisiana",-666666666.0,22,123,2013
"West Feliciana Parish, Louisiana",48.4,22,125,2013
"Winn Parish, Louisiana",47.5,22,127,2013
"Androscoggin County, Maine",38.5,23,001,2013
"Aroostook County, Maine",27.3,23,003,2013
"Cumberland County, Maine",34.8,23,005,2013
"Franklin County, Maine",45.9,23,007,2013
"Hancock County, Maine",41.6,23,009,2013
"Kennebec County, Maine",41.5,23,011,2013
"Knox County, Maine",46.1,23,013,2013
"Lincoln County, Maine",35.9,23,015,2013
"Dawes County, Nebraska",35.3,31,045,2013
"Dawson County, Nebraska",18.9,31,047,2013
"Deuel County, Nebraska",-666666666.0,31,049,2013
"Dixon County, Nebraska",-666666666.0,31,051,2013
"Dodge County, Nebraska",25.2,31,053,2013
"Douglas County, Nebraska",28.8,31,055,2013
"Dundy County, Nebraska",-666666666.0,31,057,2013
"Fillmore County, Nebraska",14.7,31,059,2013
"Franklin County, Nebraska",-666666666.0,31,061,2013
"Frontier County, Nebraska",7.5,31,063,2013
"Furnas County, Nebraska",18.9,31,065,2013
"Gage County, Nebraska",47.5,31,067,2013
"Garden County, Nebraska",-666666666.0,31,069,2013
"Garfield County, Nebraska",-666666666.0,31,071,2013
"Gosper County, Nebraska",13.9,31,073,2013
"Grant County, Nebraska",-666666666.0,31,075,2013
"Greeley County, Nebraska",-666666666.0,31,077,2013
"Hall County, Nebraska",26.0,31,079,2013
"Hamilton County, Nebraska",8.6,31,081,2013
"Harlan County, Nebraska",-666666666.0,31,083,2013
"Hayes County, Nebraska",-666666666.0,31,085,2013
"Hitchcock County, Nebraska",72.3,31,087,2013
"Holt County, Nebraska",27.1,31,089,2013
"Hooker County, Nebraska",-666666666.0,31,091,2013
"Howard County, Nebraska",50.3,31,093,2013
"Jefferson County, Nebraska",49.1,31,095,2013
"Johnson County, Nebraska",30.1,31,097,2013
"Kearney County, Nebraska",-666666666.0,31,099,2013
"Keith County, Nebraska",34.6,31,101,2013
"Keya Paha County, Nebraska",-666666666.0,31,103,2013
"Kimball County, Nebraska",18.0,31,105,2013
"Knox County, Nebraska",23.3,31,107,2013
"Lancaster County, Nebraska",29.0,31,109,2013
"Lincoln County, Nebraska",51.8,31,111,2013
"Logan County, Nebraska",-666666666.0,31,113,2013
"Loup County, Nebraska",-666666666.0,31,115,2013
"McPherson County, Nebraska",-666666666.0,31,117,2013
"Madison County, Nebraska",31.0,31,119,2013
"Merrick County, Nebraska",50.1,31,121,2013
"Morrill County, Nebraska",49.2,31,123,2013
"Nance County, Nebraska",-666666666.0,31,125,2013
"Nemaha County, Nebraska",26.4,31,127,2013
"Nuckolls County, Nebraska",-666666666.0,31,129,2013
"Otoe County, Nebraska",36.8,31,131,2013
"Pawnee County, Nebraska",-666666666.0,31,133,2013
"Perkins County, Nebraska",-666666666.0,31,135,2013
"Phelps County, Nebraska",36.5,31,137,2013
"Pierce County, Nebraska",7.5,31,139,2013
"Platte County, Nebraska",22.6,31,141,2013
"Polk County, Nebraska",33.0,31,143,2013
"Red Willow County, Nebraska",25.8,31,145,2013
"Richardson County, Nebraska",42.1,31,147,2013
"Rock County, Nebraska",-666666666.0,31,149,2013
"Saline County, Nebraska",18.9,31,151,2013
"Sarpy County, Nebraska",29.9,31,153,2013
"Saunders County, Nebraska",42.9,31,155,2013
"Scotts Bluff County, Nebraska",18.3,31,157,2013
"Seward County, Nebraska",57.2,31,159,2013
"Sheridan County, Nebraska",25.2,31,161,2013
"Sherman County, Nebraska",45.1,31,163,2013
"Sioux County, Nebraska",-666666666.0,31,165,2013
"Stanton County, Nebraska",19.9,31,167,2013
"Thayer County, Nebraska",-666666666.0,31,169,2013
"Thomas County, Nebraska",-666666666.0,31,171,2013
"Thurston County, Nebraska",20.7,31,173,2013
"Valley County, Nebraska",-666666666.0,31,175,2013
"Washington County, Nebraska",39.7,31,177,2013
"Wayne County, Nebraska",-666666666.0,31,179,2013
"Webster County, Nebraska",-666666666.0,31,181,2013
"Wheeler County, Nebraska",-666666666.0,31,183,2013
"York County, Nebraska",29.1,31,185,2013
"Churchill County, Nevada",25.5,32,001,2013
"Clark County, Nevada",35.9,32,003,2013
"Douglas County, Nevada",26.7,32,005,2013
"Elko County, Nevada",34.1,32,007,2013
"Esmeralda County, Nevada",26.1,32,009,2013
"Eureka County, Nevada",46.4,32,011,2013
"Humboldt County, Nevada",34.5,32,013,2013
"Lander County, Nevada",50.3,32,015,2013
"Lincoln County, Nevada",23.9,32,017,2013
"Lyon County, Nevada",47.1,32,019,2013
"Mineral County, Nevada",31.6,32,021,2013
"Nye County, Nevada",49.2,32,023,2013
"Pershing County, Nevada",27.3,32,027,2013
"Storey County, Nevada",22.8,32,029,2013
"Washoe County, Nevada",31.7,32,031,2013
"White Pine County, Nevada",29.8,32,033,2013
"Carson City, Nevada",41.7,32,510,2013
"Belknap County, New Hampshire",64.1,33,001,2013
"Carroll County, New Hampshire",32.8,33,003,2013
"Cheshire County, New Hampshire",42.1,33,005,2013
"Coos County, New Hampshire",35.9,33,007,2013
"Grafton County, New Hampshire",29.9,33,009,2013
"Hillsborough County, New Hampshire",49.1,33,011,2013
"Merrimack County, New Hampshire",49.4,33,013,2013
"Rockingham County, New Hampshire",31.7,33,015,2013
"Strafford County, New Hampshire",27.2,33,017,2013
"Sullivan County, New Hampshire",54.1,33,019,2013
"Atlantic County, New Jersey",27.6,34,001,2013
"Bergen County, New Jersey",31.4,34,003,2013
"Burlington County, New Jersey",50.6,34,005,2013
"Camden County, New Jersey",31.2,34,007,2013
"Cape May County, New Jersey",31.2,34,009,2013
